date,q_cms,prec_mean,tmax,tmin,wind,Nat-09380000
1951-09-03,345.46497,0.0059404050163196,5.666313595879831,1.5905790853136206,0.2276823204525149,509573.0
1951-09-04,314.31647,0.0067115136485477,5.67434759315222,1.6248578164133227,0.272488068438969,509573.0
1951-09-05,314.31647,0.0161318597511954,5.660999012895852,1.4752194743448468,0.3259381991859197,509573.0
1951-09-06,281.18582,0.0510793428403683,5.592232789378109,1.6024832049129654,0.2656460206505651,509573.0
1951-09-07,247.20566,0.0834207127301486,5.363922852095056,2.1045847674679483,0.1875784448142463,509573.0
1951-09-08,228.23341,0.0425715699852634,5.402547976216972,1.82690327737577,0.1945875552629673,509573.0
1951-09-09,208.97798,0.0079589668917536,5.410350582537697,1.499057330407938,0.3880897978711491,509573.0
1951-09-10,195.66908,0.0055860325239354,5.540720668099335,1.0729231173731193,0.1414187984932012,509573.0
1951-09-11,186.04138,0.0140230253192873,5.501497676154322,1.4693041336070671,0.5099189783821231,509573.0
1951-09-12,186.89088,0.0079758444452985,5.002955381916942,1.0475716933900294,0.3579951280064254,509573.0
1951-09-13,184.0592,0.0023320173943677,5.170053212493583,0.6634641590879519,0.2043514143488902,509573.0
1951-09-14,174.14832,0.0048058225096563,5.439352049782453,0.8658686282821323,0.227758979017197,509573.0
1951-09-15,162.8216,0.0,5.377545928734634,1.090422816593814,0.3082992090660161,509573.0
1951-09-16,153.76022,0.0,5.09538489386261,0.819106450788091,0.324977682502858,509573.0
1951-09-17,143.56618,0.0047189879527677,5.2577118289533535,0.7803409500429906,0.1756051957244167,509573.0
1951-09-18,139.885,0.0187082965147976,5.406461918507025,0.9171238358624696,0.3027266130956074,509573.0
1951-09-19,134.78796,0.0028149080742054,5.402227010903973,1.2920955428832777,0.4080629422953918,509573.0
1951-09-20,131.95628,0.0336957552587167,5.403895885019936,1.3063798126398198,0.568617747335803,509573.0
1951-09-21,131.95628,0.115875799926651,4.777122152195811,1.521276636842629,0.4623935907682319,509573.0
1951-09-22,129.9741,0.0112174004475545,4.6894726816957055,0.4099617159439748,0.2360384517408795,509573.0
1951-09-23,129.1246,0.0003866585224408,5.01259540898999,0.6430220795192858,0.5250593492588719,509573.0
1951-09-24,129.1246,0.0014805409286163,5.1605959391428025,0.9496737376633316,0.4455585800413938,509573.0
1951-09-25,128.55827,0.0,5.282876402553715,0.9094474009754828,0.4462221387906238,509573.0
1951-09-26,129.9741,0.0,5.301386916592356,1.0575545969750866,0.529205611722233,509573.0
1951-09-27,127.14243,0.078790734108263,5.239811469317315,0.8087558690656322,0.2530947923861204,509573.0
1951-09-28,124.31075,0.7024285883515652,4.967576508862919,1.1912301657640447,0.4258459363400825,509573.0
1951-09-29,132.80579,1.0787766240913903,4.272089042749915,1.5468240587220583,0.4278378223707512,509573.0
1951-09-30,165.37012,0.3680210872717326,4.261696081548884,1.048352796672497,0.2786930181795224,509573.0
1951-10-01,217.7562,0.4359583333378184,4.260596902998891,1.2401083538663993,0.4797784223887414,426832.0
1951-10-02,297.3264,0.0967871259425188,4.189298113323975,1.4240097758926855,0.7237867437806637,426832.0
1951-10-03,167.91862,0.0452630909556069,3.925537549586252,1.3118730580958449,0.591963990329792,426832.0
1951-10-04,144.98201,0.0671151262972373,3.753616817973856,0.3423613687604361,0.224920052671964,426832.0
1951-10-05,147.53053,0.0919674307570817,3.3412431700076697,0.3484139556078612,0.4006291006578217,426832.0
1951-10-06,144.98201,0.0109579730978961,3.429031567881136,-0.1707302978497002,0.4384611659418428,426832.0
1951-10-07,158.00775,0.0,3.840250416685616,-0.157506682311755,0.4380970208009252,426832.0
1951-10-08,155.45923,0.0,4.19574197813851,0.0524184344074155,0.4431702945053912,426832.0
1951-10-09,149.79587,0.0005887538888568,4.4720259578931065,0.1840083312883853,0.2029226002733705,426832.0
1951-10-10,152.91072,0.0051593044240828,4.600710793930303,0.1657605159697919,0.1675589494049278,426832.0
1951-10-11,175.84732,0.0080945117288363,4.737995474950092,0.6758166193608324,0.4226239548064521,426832.0
1951-10-12,208.97798,0.0036535622798126,4.42440369926512,0.804090198119145,0.5371476192523277,426832.0
1951-10-13,234.4631,0.0019629285578763,3.845972647642476,-0.0312294426532074,0.2927050270354193,426832.0
1951-10-14,220.02153,0.0,3.923743228191776,-0.4159772218422577,0.1863055218222202,426832.0
1951-10-15,201.33244,0.0,4.063928149115103,-0.3101875708896123,0.2906497768340697,426832.0
1951-10-16,196.51859,0.0014373373090165,3.900802055143127,-0.0395543085921713,0.3618899949688096,426832.0
1951-10-17,196.51859,0.0016989474707778,3.969459439979604,0.2974587655487092,0.2279133460600403,426832.0
1951-10-18,186.89088,0.0015580363252584,4.175207436166553,0.128766463539185,0.3262129213638262,426832.0
1951-10-19,182.3602,0.0085634662281794,4.073537115834753,0.47329681433306,0.4798366582780285,426832.0
1951-10-20,178.679,0.035448272923725,4.03378102983242,0.3074546720305066,0.6115360009311749,426832.0
1951-10-21,175.84732,0.1035258602698534,3.3761992245221517,0.5773191110601372,0.6216243506109387,426832.0
1951-10-22,170.46713,0.0134014609279866,2.8782730975711552,-0.2575485786453002,0.3526581418192483,426832.0
1951-10-23,164.52061,0.0006384430406762,3.2076879920221444,-0.985593652928693,0.3100160236078035,426832.0
1951-10-24,165.37012,0.0928082924123563,3.708383617817671,-0.6064238761907357,0.6717106467142275,426832.0
1951-10-25,161.12259,0.8285450179395617,3.38276853475807,0.7901743272596741,0.7131297175015271,426832.0
1951-10-26,159.42358,1.5397462970282856,2.695321807996113,0.548875539417185,0.4909592277180298,426832.0
1951-10-27,163.6711,0.1337539144751948,2.399191447033528,-0.4286496837515263,0.1586620261064888,426832.0
1951-10-28,180.37802,0.0221091091108283,2.605662758515031,-0.5055495895883437,0.2742126173977791,426832.0
1951-10-29,220.02153,0.4540217993948259,3.018492691585364,-0.6364067805217999,0.2208275014012947,426832.0
1951-10-30,258.2492,0.8687414316926836,2.791385712494085,0.2276080516400314,0.2755107771275071,426832.0
1951-10-31,345.46497,0.6951529283928845,2.532457923566997,0.2665269320695212,0.4412451417092909,426832.0
1951-11-01,325.6432,0.0561676849401544,2.3042924566365874,-0.2102330786214529,0.7438922933637644,437328.0
1951-11-02,325.6432,0.0017298725230591,1.5061688861902487,-1.8919787616807693,0.3226150653696442,437328.0
1951-11-03,288.83136,0.0004798246705046,2.435231274455979,-1.3504639911443348,0.3445239762266625,437328.0
1951-11-04,238.71062,0.0027910750233718,3.0824095244190195,-0.8830815537434571,0.355022758441012,437328.0
1951-11-05,223.13638,0.0090931762961206,2.467571693884081,-0.4900989623316981,0.5428667515397878,437328.0
1951-11-06,218.03935,0.0,2.264270545265169,-1.440575955722805,0.2378800091776823,437328.0
1951-11-07,211.24333,0.0,2.597910475093387,-1.4453145842738644,0.3017402126118948,437328.0
1951-11-08,211.24333,0.0,2.8297365825464595,-1.0116317938311885,0.1932685290853482,437328.0
1951-11-09,210.11066,0.0014814137046359,2.934644483193274,-0.8235371174087922,0.1076546560750744,437328.0
1951-11-10,208.12848,0.2112655672565626,2.8522867256400244,-0.9643379644754068,0.2076249205311368,437328.0
1951-11-11,204.16412,0.622410777737449,2.441553299374991,0.1433389513510247,0.454424411320347,437328.0
1951-11-12,198.50076,0.4519450129730851,2.1167039075602943,-0.0864977964713,0.7707653932942722,437328.0
1951-11-13,195.66908,0.4846199613443012,1.840803496839412,-0.3290628687118931,0.6561170762085426,437328.0
1951-11-14,198.50076,0.2686311857635506,1.9136240394407336,-0.5123353640539174,0.4706721386619348,437328.0
1951-11-15,198.50076,0.0913880006200398,1.573304278770264,-0.6659844455045878,0.4849820739600463,437328.0
1951-11-16,205.2968,0.0152507187652275,0.946278923887845,-1.7907960322412608,0.4815206274514723,437328.0
1951-11-17,207.27898,0.0136280561627139,0.7957085068740256,-1.9612850644500703,0.6991985309867705,437328.0
1951-11-18,196.51859,0.0012044650412019,1.394448485617962,-1.824331464313324,0.2725823453428462,437328.0
1951-11-19,190.85522,0.0007413878332945,2.082697744173486,-1.729783055270212,0.265230798751237,437328.0
1951-11-20,193.6869,0.007944481892762,2.3359466431882336,-1.1200038518320512,0.4947802978168057,437328.0
1951-11-21,191.70474,0.0481196446250296,2.0420584617218176,-0.4862548460889379,0.538547054910863,437328.0
1951-11-22,189.72256,0.2446636893824589,1.7989610170142765,-0.7388926340761618,0.2818876074601074,437328.0
1951-11-23,179.52852,0.924350447963556,1.551756759790378,-0.7197341746885983,0.3233678398979427,437328.0
1951-11-24,183.2097,0.9030788919301423,1.178959573038872,-0.6230589202543632,0.4124112410478871,437328.0
1951-11-25,212.94234,0.0495924476819326,0.7793421787195121,-1.7356230282047314,0.2916889239104127,437328.0
1951-11-26,191.70474,0.0106092330684761,1.025161445880766,-1.999997832716234,0.1989893274281877,437328.0
1951-11-27,179.52852,0.0375712798911806,1.3133481016951225,-1.6409002912880053,0.2338666820202632,437328.0
1951-11-28,183.2097,0.0,1.5895897040640945,-1.6282572050795447,0.2384946998850557,437328.0
1951-11-29,196.51859,0.0009400514736524,1.6193599956029077,-1.4552442749485417,0.2385194764401973,437328.0
1951-11-30,195.66908,0.0038626086186049,1.6949274044664913,-1.2929597170986038,0.2881201158001933,437328.0
1951-12-01,188.02356,0.0486283368031624,1.9774895860688853,-1.005464111392018,0.4137118602381122,344670.0
1951-12-02,179.52852,0.1991544902077421,1.879132936444488,-0.795702487498501,0.7227574177180537,344670.0
1951-12-03,169.61763,0.139690164368456,1.4169603437502374,-1.5577696176142968,0.1937463374687381,344670.0
1951-12-04,164.52061,0.6452631961389871,1.380619055725063,-0.7431133370338814,0.7009484917632258,344670.0
1951-12-05,174.14832,1.213165462106848,1.2339062394025282,-0.7676562088560321,0.9647668241889066,344670.0
1951-12-06,205.2968,0.4243695465563952,0.2990452912365771,-1.7701090750962192,0.6013103114089282,344670.0
1951-12-07,197.65126,0.2370579324511026,-0.3943610797558599,-2.854977246412193,0.3266386925601525,344670.0
1951-12-08,200.48294,0.3253706294063447,-0.5464941846652454,-2.226149863481022,0.4275026260839173,344670.0
1951-12-09,200.48294,0.076383307366194,-0.4796135417077614,-3.188533383928915,0.4599185249396193,344670.0
1951-12-10,199.35027,0.0015583861612641,-0.1325949288040237,-3.5073913471857,0.3593342947077548,344670.0
1951-12-11,183.2097,0.0105167211237401,0.4803216876039843,-2.9209703594312173,0.2699608328804223,344670.0
1951-12-12,164.52061,0.11103632659442,0.9091050062715268,-2.19353759802252,0.2144214250180531,344670.0
1951-12-13,139.885,0.3460447406741835,0.9302070740412932,-1.3342765648509909,0.5371279330513197,344670.0
1951-12-14,120.3464,0.1385643221922081,0.5927536060295787,-1.8078380004466708,0.3736758171092657,344670.0
1951-12-15,106.75433,0.0018589489646073,0.5745151810221468,-2.6453246976690936,0.2326268805371888,344670.0
1951-12-16,95.710785,0.0081397792569885,0.9485430164574672,-2.398965834251637,0.3206202715103564,344670.0
1951-12-17,84.38406,0.0364683265361744,0.8570602688227424,-1.9711083302328207,0.238975973220952,344670.0
1951-12-18,82.96822,0.1699750200522586,0.6788960047639747,-2.419397317721088,0.4267631020638328,344670.0
1951-12-19,99.958305,0.6643459617672509,0.6021201032503393,-1.1550928225515602,0.9362165288483594,344670.0
1951-12-20,117.51472,0.5415968616932549,0.1062476221246521,-2.3229676642940453,0.6421337188192923,344670.0
1951-12-21,129.9741,0.0034309363800428,-0.2082458892374095,-3.5656887622523805,0.2828994165976011,344670.0
1951-12-22,136.48697,0.0179002751229156,0.7471450241704392,-2.9140603412404222,0.3821458163194692,344670.0
1951-12-23,144.98201,0.0441879264744219,1.3493561439382709,-2.105522861992478,0.3023237650604723,344670.0
1951-12-24,146.68103,0.1292469172068508,1.3361568472896372,-1.019346512574911,0.5037882474881519,344670.0
1951-12-25,144.41568,0.0982315362935239,1.2732696060303126,-1.0992184160383316,0.2355986637569249,344670.0
1951-12-26,137.61964,0.0299535639964074,1.4407794184759246,-1.4355004693239024,0.318849820374656,344670.0
1951-12-27,139.31865,0.0018209102570623,1.6011788784095171,-1.6400235966562422,0.399230527951289,344670.0
1951-12-28,150.64537,0.1315668875936879,1.7955532014856224,-1.2185687805817906,0.5009059240295559,344670.0
1951-12-29,166.21962,1.0382570602638954,1.7464200230817866,0.0110483733724871,0.968247205900918,344670.0
1951-12-30,184.0592,2.2939525014615887,1.7861192845290592,0.2398711806650481,1.1270216846273176,344670.0
1951-12-31,205.2968,1.1391142611938894,1.2690852615555863,-0.4945219235471366,1.023936702354848,344670.0
1952-01-01,314.31647,0.1602500712665235,0.4799340251711748,-1.4276460954844872,0.3047574348271428,481218.0
1952-01-02,308.6531,0.1350478710066167,0.0696161901937776,-2.225888132333886,0.2848312546618395,481218.0
1952-01-03,334.13824,0.244226190820121,-0.0115634103561212,-2.2652418678375934,0.2141742956329484,481218.0
1952-01-04,325.6432,0.0333620698180528,0.1377903253122325,-2.876642506568637,0.271229980955266,481218.0
1952-01-05,260.51456,0.0197727337594585,0.3195331202139262,-2.7692627210064367,0.215223262719113,481218.0
1952-01-06,199.35027,0.3530207165985567,0.5107329462903287,-2.613961377881774,0.5037326773793235,481218.0
1952-01-07,166.21962,1.2214204071679218,0.925648069853432,-1.0506917724427074,0.6969021498813943,481218.0
1952-01-08,161.97209,0.0838629417188908,0.7798921283808463,-1.500617128280994,0.4158298012503095,481218.0
1952-01-09,154.60973,0.0533733554776226,0.3518126224825161,-2.4638272616851253,0.1602122814190849,481218.0
1952-01-10,160.27309,0.0003976542275703,0.372749993364654,-2.8828248763219912,0.5844088223692867,481218.0
1952-01-11,136.48697,0.0164321820429225,1.0824186751124605,-1.9472589145681451,0.5317857537525974,481218.0
1952-01-12,116.94839,0.3866230271831906,1.4536936255324608,-1.505113529854755,0.6017630616715715,481218.0
1952-01-13,117.51472,1.30487318449518,1.358664612653626,-0.4187137317125448,0.8975382213609062,481218.0
1952-01-14,125.72659,0.5356956178885789,1.016717391953752,-1.4773167028686978,0.6218316524654691,481218.0
1952-01-15,128.55827,0.0131771939553397,1.2389636659676155,-1.5892321407854693,0.4467005333105129,481218.0
1952-01-16,146.68103,0.0178377711212802,1.335105343719991,-1.02331896655212,0.6593002437646801,481218.0
1952-01-17,163.6711,0.7118488593384312,1.2108307049779097,-0.5850449064578986,0.3641609197600824,481218.0
1952-01-18,167.91862,2.3594042047286767,1.2792429759902824,-0.2221668153104335,0.69766944850488,481218.0
1952-01-19,242.95815,0.36621549004756,1.2616527410004452,-0.4374804365096831,0.5252989481279121,481218.0
1952-01-20,450.23712,0.0744763773120531,1.266942044123017,-1.376557511295818,0.433868476081608,481218.0
1952-01-21,314.31647,0.0948962693163137,0.9933647156230038,-1.224285473733791,0.7375258259160029,481218.0
1952-01-22,254.8512,0.0087387939505898,1.0088680743814948,-1.8229065037048733,0.4169177619509795,481218.0
1952-01-23,235.59578,0.0163866710725747,1.4439618596665622,-1.496660085493468,0.3031398592565352,481218.0
1952-01-24,234.4631,0.1496351353091028,1.7692966699065704,-0.9048269965064132,0.4155118484238851,481218.0
1952-01-25,220.02153,0.4125227428039313,1.7216768188968552,-0.4585314583177201,0.7380124599617711,481218.0
1952-01-26,208.12848,0.1381554062941113,1.654747056463472,-0.7117196798485326,0.2369743040266693,481218.0
1952-01-27,205.2968,0.0080707174049073,1.4794170617779094,-1.2805492283681277,0.4308886448764252,481218.0
1952-01-28,206.1463,0.0,1.6182196440075565,-1.7768156314006114,0.2178609550619236,481218.0
1952-01-29,220.02153,0.0,1.5924812790470322,-1.771205846115666,0.1910555044298573,481218.0
1952-01-30,252.86902,0.0037952866542263,1.8578996399861931,-1.5480205146629695,0.2038069960513072,481218.0
1952-01-31,261.64722,0.0183346432669734,1.9763853507049296,-1.5272950328955937,0.1797336749082176,481218.0
1952-02-01,242.95815,0.045332002270363,1.920240303292712,-1.3298745523171795,0.1854024129736699,374985.0
1952-02-02,220.02153,0.1439459762030288,1.5558493651928404,-1.2131037061440606,0.7325596029737614,374985.0
1952-02-03,205.2968,0.0410812255098485,1.3083879509542256,-1.2044451136199157,0.7879587784425669,374985.0
1952-02-04,196.51859,0.0017767402047153,1.5406171304851737,-1.6163535675977156,0.4191381351748753,374985.0
1952-02-05,189.72256,0.006422519614949,1.612781536239962,-1.5758806674864254,0.5432557595553736,374985.0
1952-02-06,186.04138,6.772386703675833e-06,1.6082148273161725,-1.964642556153814,0.2371508547469006,374985.0
1952-02-07,184.0592,0.0,1.942690519639868,-1.8732019443238408,0.3202857795467424,374985.0
1952-02-08,184.0592,0.0030847133399946,1.9508073491688316,-1.696584238397117,0.2242842912429969,374985.0
1952-02-09,186.89088,0.1962810458777732,1.9917281073239603,-1.406272904172535,0.2101887575542007,374985.0
1952-02-10,184.0592,0.6327484766008499,1.664672654445838,-0.936068960873868,0.1718042815826069,374985.0
1952-02-11,183.2097,0.2404897478320197,1.3232864606980208,-0.7826922061072706,0.2835784581635195,374985.0
1952-02-12,182.3602,0.2657644457442178,1.061151187883969,-0.937118779529722,0.5637983401675736,374985.0
1952-02-13,178.679,0.2100101351514939,0.4735332642415961,-1.6756837055040803,0.6926548937835458,374985.0
1952-02-14,181.51068,0.034454664526275,0.4166882568043507,-2.2389793170873062,0.4548757360573464,374985.0
1952-02-15,188.87306,0.0098366702716782,0.7064840721107689,-2.231783970295974,0.164075032987038,374985.0
1952-02-16,199.35027,0.0072272734978276,1.197435650818077,-2.170556933466885,0.3034494031730255,374985.0
1952-02-17,192.8374,0.0574763620245638,1.6590293997584795,-1.337054731349072,0.59626857365143,374985.0
1952-02-18,185.19188,0.1468169751139527,1.1960937620561145,-1.1528270447107398,0.8031126077599209,374985.0
1952-02-19,183.2097,0.0307875984655777,0.6393951505755107,-2.433268883890152,0.2110642829709398,374985.0
1952-02-20,184.0592,0.0595433368274009,0.9537408201270204,-2.4145435948997744,0.3129468129620425,374985.0
1952-02-21,174.14832,0.1518778776281201,1.3174089231968966,-1.338591173710998,0.3169899033388141,374985.0
1952-02-22,177.8295,0.063417112733579,1.345810598355376,-1.703529892980551,0.271202617512113,374985.0
1952-02-23,182.3602,0.1957650451476647,1.2476417612558812,-1.3960831666289517,0.3749317419680804,374985.0
1952-02-24,179.52852,0.1045295970832691,0.8605013128545588,-1.5960017816677776,0.5942650043267748,374985.0
1952-02-25,174.14832,0.0188448042815217,0.6717642244312687,-2.684358189734476,0.3500237874097395,374985.0
1952-02-26,167.91862,0.0,1.4325703690586695,-2.512753123290528,0.3774458157049177,374985.0
1952-02-27,170.46713,0.0003542310957038,2.0909137748990365,-1.134208663936705,0.3840352143321896,374985.0
1952-02-28,175.84732,0.0215542131916898,2.153208927861419,-1.1578469099821602,0.6052538718556328,374985.0
1952-02-29,173.29881,0.3478302333277763,2.120168307560257,-1.077234596139153,0.4696721414859415,374985.0
1952-03-01,167.06912,1.260611781860369,1.5928200630026248,-0.4839828077673934,0.8034876421424392,425813.0
1952-03-02,169.61763,1.020138570923534,0.7546257012829158,-1.1458508109653271,0.830569184032252,425813.0
1952-03-03,170.46713,0.1379067630522009,0.6667884230893211,-1.94410849770989,0.4717844629186682,425813.0
1952-03-04,174.14832,0.0551382019619906,0.8011126627080445,-1.900278828002254,0.2891320952535356,425813.0
1952-03-05,183.2097,0.0380626752363456,1.297283957203916,-1.720430280840221,0.3976581274002086,425813.0
1952-03-06,186.89088,0.0150755873352571,1.926973346472974,-1.6008545416001736,0.3669052969957023,425813.0
1952-03-07,185.19188,0.0031463051278186,2.131787581167413,-0.9435510823397248,0.3959547102785722,425813.0
1952-03-08,181.51068,0.0872702799620261,2.543759841828464,-0.8468601766452851,0.4104106018732745,425813.0
1952-03-09,177.8295,0.1835404177875816,2.0531008166950646,-0.5640451715014234,0.2722073391532703,425813.0
1952-03-10,178.679,0.3191166880936862,1.4733459334790908,-0.7919777997998978,0.6913811995790178,425813.0
1952-03-11,184.0592,0.8795430977789983,1.1426804074001506,-0.8193809445557666,0.9273159457436791,425813.0
1952-03-12,191.70474,0.3387767123713017,0.790455563203735,-1.6417858951446842,0.8214956807187765,425813.0
1952-03-13,208.97798,0.2143921307437122,1.043498350776247,-1.7159808332156168,0.5455133115664594,425813.0
1952-03-14,226.25124,0.1678123806596592,1.0591016352549008,-1.8367573617235704,0.4923850134196634,425813.0
1952-03-15,229.36607,0.0398223056572056,2.146604463863187,-1.5179350368939772,0.4433366518712274,425813.0
1952-03-16,225.11856,0.2724632463625802,2.4046608546521324,-0.7513062531542801,0.7150672414726434,425813.0
1952-03-17,208.97798,0.4432783636329602,1.503493293469158,-1.1979246831627914,0.5083156029105872,425813.0
1952-03-18,200.48294,0.1045628271232559,1.490258361124264,-1.2543095524145274,0.6909299796822413,425813.0
1952-03-19,196.51859,0.1260375286883722,1.833907924066814,-0.6449558166181785,0.8804394214773462,425813.0
1952-03-20,205.2968,0.2617006911447562,1.495570057513356,-0.7923180281596848,0.8380862326072162,425813.0
1952-03-21,225.11856,0.1492081325304224,0.6718636678094438,-1.7413459819977477,0.8032882435070191,425813.0
1952-03-22,223.13638,0.0460213757131083,0.1689980975980008,-2.3649823036652906,0.517937884720316,425813.0
1952-03-23,229.36607,0.0289031535329452,0.5482191613518933,-2.6729695878427173,0.516521861299107,425813.0
1952-03-24,226.25124,0.1131064972509103,1.314548409916474,-1.4681852105873543,0.6525707099115715,425813.0
1952-03-25,215.20769,0.0851039662288933,1.7466675489937746,-1.0638913103961658,0.630556584268522,425813.0
1952-03-26,206.1463,0.0876843163930234,2.212353181760798,-0.7674399846413297,0.4919430761097776,425813.0
1952-03-27,201.33244,0.0102953967635376,2.3411685242317954,-1.0511475772699177,0.3342383018735429,425813.0
1952-03-28,204.16412,0.0055645647133371,2.820323132815987,-1.1581271819117147,0.2556976353831393,425813.0
1952-03-29,208.12848,0.0042293758616005,3.0316363689410397,-0.6452380156398393,0.3530335935333078,425813.0
1952-03-30,228.23341,0.0781356739313971,2.928742143989886,0.0031651053539539,0.7631916417246829,425813.0
1952-03-31,259.3819,0.2511698877448455,2.926365607571214,-0.0144725625035302,0.6818432305866144,425813.0
1952-04-01,334.13824,0.0114282307036242,2.9269711779410907,-0.681203438704217,0.214931446192872,2449532.0
1952-04-02,370.95007,0.0024940909807095,3.340600273661809,-0.7161621439804452,0.1688626441478568,2449532.0
1952-04-03,413.4253,0.0094160320233377,3.178445500662161,-0.2696631434827771,0.6099892700695262,2449532.0
1952-04-04,436.0787,0.0,3.468360744246779,-0.5672839566893824,0.2850819094605416,2449532.0
1952-04-05,484.2173,0.0008068712554822,3.9382485371272375,-0.4203604538782034,0.2759909798355485,2449532.0
1952-04-06,597.4845,0.0035049086289074,4.077544005209751,0.0774106085187873,0.2546338318848443,2449532.0
1952-04-07,634.2963,0.0171493789011492,4.186482867580091,0.2246129400903923,0.6252831362107313,2449532.0
1952-04-08,705.0883,0.0876847156825695,3.468820399490708,0.1770448580604286,0.5914355280632914,2449532.0
1952-04-09,685.26654,0.0666435211935915,2.852854974811064,-0.4042286486301775,0.1800491485005325,2449532.0
1952-04-10,792.8704,0.2519078547219447,2.891795286189853,-0.0406508389923629,0.7852798859953855,2449532.0
1952-04-11,931.62274,0.5249321496601694,2.413328597725528,-0.1863591053783542,0.4690400827846934,2449532.0
1952-04-12,1047.7216,0.1259300401098379,2.6295750162066995,-0.1077354265740341,0.6111841699504189,2449532.0
1952-04-13,982.59296,0.0075782766286581,3.2141913286407826,-0.3366964437565428,0.1662022475130693,2449532.0
1952-04-14,971.26624,0.0001755822440504,3.5970783277415705,-0.127286364075633,0.523886181836251,2449532.0
1952-04-15,894.81085,0.0008313833769497,3.477785511906201,-0.1618126220160219,0.445428751592578,2449532.0
1952-04-16,849.504,0.0024196576656594,3.634280175001484,-0.339918855765537,0.3131628882942099,2449532.0
1952-04-17,883.48413,0.0146548622590431,3.9079386484430354,-0.0405670464254933,0.2914290509156255,2449532.0
1952-04-18,1008.07806,0.0436544049020295,3.885525030719046,0.3804724183563615,0.1859803261156286,2449532.0
1952-04-19,1192.1373,0.4627046686660877,3.629969421793255,0.344759095763404,0.2751130928055992,2449532.0
1952-04-20,1347.8796,1.43895686738963,2.953777418465168,0.463754304005206,0.3001718335799974,2449532.0
1952-04-21,1407.345,0.9323233422244892,2.3299908501697435,0.3121817439601866,0.2970552355433517,2449532.0
1952-04-22,1438.4934,0.3886303395970103,2.859996387715724,0.4032305989858732,0.1966820605356996,2449532.0
1952-04-23,1529.1072,0.081860260021566,3.5975596558473337,0.2522284560430178,0.0849055187414166,2449532.0
1952-04-24,1588.5725,0.1346068844156439,3.992257591916331,0.3474659892667154,0.2032877111764454,2449532.0
1952-04-25,1619.721,0.2109544510528381,3.7789653490028914,1.0069581758034842,0.4372500708599696,2449532.0
1952-04-26,1619.721,0.3557890206966033,4.046538490204385,0.8643943081225522,0.4929764725477603,2449532.0
1952-04-27,1715.998,1.3407520877547163,3.700544412077924,0.6614813029473036,0.4420455274593735,2449532.0
1952-04-28,1809.4435,1.034326226573368,2.39485516860539,0.1325258239590194,0.4284902670100952,2449532.0
1952-04-29,1939.7008,0.208061493769971,2.5524877803176134,-0.021324071323513,0.4457803709345788,2449532.0
1952-04-30,2126.5918,0.1257791010233165,3.230475550567985,0.4867867383592753,0.2875024976606576,2449532.0
1952-05-01,2225.7004,0.0038600497714288,4.0592273238225856,0.5191948186348823,0.2284979245976765,5554490.0
1952-05-02,2004.8295,0.0016625635824635,4.679176518449271,0.7427714239137769,0.2276012887262178,5554490.0
1952-05-03,1936.8691,0.0,5.0738864945388285,1.121509233634631,0.3993504478465796,5554490.0
1952-05-04,1970.8492,0.0045680016559328,5.066915556656049,1.2599477500389629,0.4414816803367129,5554490.0
1952-05-05,2194.552,0.0321264097373598,5.079331103097075,1.1222349580879476,0.3422002755976473,5554490.0
1952-05-06,2537.1853,0.0864776672947634,4.8219433664595295,1.469295465396172,0.5376420509680022,5554490.0
1952-05-07,2826.0166,0.0049355130876587,4.703462472104001,1.0064840724994977,0.5290981175963745,5554490.0
1952-05-08,3058.2144,3.497552061434849e-05,4.5200110775659,1.246638655424655,0.7757220829406626,5554490.0
1952-05-09,3171.4817,0.0017541157795413,4.044251522578487,0.8490431247048208,0.5169182532022691,5554490.0
1952-05-10,3086.5312,0.0063590828919947,3.963174739082257,0.3182432398723249,0.1879067436631686,5554490.0
1952-05-11,3058.2144,0.0,4.607039801864493,0.5062748310417303,0.285201647224469,5554490.0
1952-05-12,2973.264,0.0,5.037816330526087,0.811344056155192,0.2606340340116619,5554490.0
1952-05-13,2769.383,0.0,5.211150223840678,1.0869425250834583,0.4989590320169003,5554490.0
1952-05-14,2656.1157,0.0002738566442311,5.079423323456286,1.0942628396502003,0.5605705469693878,5554490.0
1952-05-15,2627.799,0.0441095002063802,4.664907901729288,1.0807358360013124,0.7062722114441882,5554490.0
1952-05-16,2627.799,0.2324781586494529,3.8459064322396737,0.4601613254391319,0.5369531977102324,5554490.0
1952-05-17,2712.7495,0.501644836022885,3.1321567011982885,0.3519046014951926,0.4378364428169926,5554490.0
1952-05-18,2769.383,0.1180317180294406,3.2470424499413206,0.3114030481307202,0.2787792187437315,5554490.0
1952-05-19,2712.7495,0.0460642291114002,3.998985097053001,0.3504883100759843,0.3282769050183893,5554490.0
1952-05-20,2474.8884,0.2203108498935428,4.227080735610086,0.9414273669934649,0.5631182570405907,5554490.0
1952-05-21,2287.9976,0.3225261663526887,4.045720546687784,0.9452909872337516,0.7236914406797301,5554490.0
1952-05-22,2132.2551,0.1907344467114105,3.5460058742850378,0.3852127329370243,0.5659468473101853,5554490.0
1952-05-23,2004.8295,0.0402752739330205,3.878623436636878,0.2401066677435536,0.3809774952170644,5554490.0
1952-05-24,1936.8691,0.0095600195186715,4.510572585314193,0.5936919407721846,0.15204978802157,5554490.0
