date,q_cms,evap,prec_mean,prec_sum,soilmoist,swe_mean,swe_sum,tmax,tmin,wind,baseflow_mean,runoff_mean,baseflow_sum,runoff_sum
1963-12-01,15.57424,0.0023,0.0,0.0,518.0858,24.189,24.189,0.1651720401453181,0.0120909681468764,0.0060122276434033,0.2488117647058823,0.0033385620915032,76.1364,1.0215999999999998
1963-12-02,15.57424,0.0127,0.0,0.0,517.9954,24.1764,24.1764,0.1472475976551992,0.0114608364902839,0.0253023875416701,0.2466820261437907,0.0024490196078431,75.48469999999998,0.7493999999999997
1963-12-03,16.99008,0.0027,0.0,0.0,518.6313,23.4217,23.4217,0.153671715365239,0.0034615107054053,0.030286366026021,0.2445686274509804,0.0029970588235294,74.83800000000001,0.9171
1963-12-04,16.99008,-0.004,0.0,0.0,520.3316,21.5709,21.5709,0.1553478124544635,-0.0016982495673622,0.0277851519435741,0.2424633986928105,0.003466339869281,74.19380000000002,1.0606999999999995
1963-12-05,15.57424,0.012,1.0361585996872638e-05,0.4303270280361175,520.2429,21.6389,21.6389,0.1447826922234062,0.0153499795435414,0.0334430589271985,0.2403696078431374,0.0012807189542483,73.55310000000006,0.3919000000000001
1963-12-06,16.99008,0.2879,7.402583472702494e-05,3.074366942048073,520.1545,21.721,21.721,0.153410946463744,-0.0127165250035536,0.0150685979791197,0.2382836601307189,0.0007098039215686,72.9148,0.2171999999999999
1963-12-07,15.57424,0.1006,0.0,0.0,520.0666,21.7004,21.7004,0.1559724062361869,-0.0146322024881244,0.0168343058747527,0.2362075163398692,0.0,72.27949999999998,0.0
1963-12-08,14.1584,0.0416,0.0003111298962922,12.921535722911358,519.9793000000001,23.5688,23.5688,0.1486215113801284,-0.0196178757702485,0.025016892467542,0.2341398692810457,0.0,71.64679999999998,0.0
1963-12-09,13.025728,0.0128,0.0079759663107108,331.24985685013235,519.8925,31.416,31.416,0.1707524498962959,-0.0024574414623604,0.0305212141245812,0.232085294117647,0.0,71.01809999999999,0.0
1963-12-10,13.025728,0.2643,0.0297680237573334,1236.2957946658134,519.8062,33.3617,33.3617,0.1299015194057789,0.0095579206115769,0.0402901809630199,0.2300447712418299,0.0,70.39369999999995,0.0
1963-12-11,13.025728,-0.002,0.013178475908317,547.3152829483151,519.7202,33.3637,33.3637,0.0643577087261626,-0.0331807565501508,0.0082431556614125,0.228020588235294,1.96078431372549e-06,69.77429999999998,0.0006
1963-12-12,12.459392,0.0259,0.0070130005058619,291.2569240089506,519.6349,33.3378,33.3378,0.0835440995786149,-0.0062254700887845,0.0095081862688942,0.2260084967320261,0.0,69.1586,0.0
1963-12-13,12.459392,0.0035,5.472925225247345e-05,2.272960575297475,519.5499,33.3343,33.3343,0.0975252221445888,-0.0402884592684104,0.0056880349612006,0.2240133986928104,0.0,68.5481,0.0
1963-12-14,13.592064,0.0734,0.0,0.0,519.4656,33.3809,33.3809,0.1045236090032081,-0.0504074064804241,0.0212694352431649,0.2220333333333334,0.0,67.94220000000001,0.0
1963-12-15,14.1584,0.0967,0.0,0.0,519.3815999999999,34.5742,34.5742,0.1159305096143347,-0.0481652260251474,0.0267128153036275,0.2200712418300651,0.0,67.34179999999995,0.0
1963-12-16,15.57424,0.036,0.0,0.0,519.298,39.0282,39.0282,0.1289588500491768,-0.0341369098566851,0.0263717323444766,0.2181222222222224,8.496732026143793e-06,66.74540000000007,0.0026
1963-12-17,15.57424,0.0582,0.0,0.0,519.2151,39.0201,39.0201,0.1461582914748619,-0.0384233463862793,0.0238654917524343,0.2161934640522874,0.0016833333333333,66.15519999999997,0.5151000000000001
1963-12-18,14.1584,0.0006,0.0,0.0,519.1326,39.0195,39.0195,0.1508648962091737,-0.035514194122441,0.0209289724874862,0.2142790849673201,0.0037970588235294,65.56939999999997,1.1618999999999997
1963-12-19,14.1584,-0.0064,0.0,0.0,519.0504999999999,39.0259,39.0259,0.1481245337391177,-0.0228699044515987,0.0110465350851087,0.2123816993464052,0.001675816993464,64.9888,0.5128
1963-12-20,14.1584,-0.013,0.0,0.0,518.969,39.0389,39.0389,0.1453003783128535,-0.0310813609185232,0.0098619997402345,0.2104983660130718,6.143790849673201e-05,64.4125,0.0187999999999999
1963-12-21,13.592064,0.0046,0.0,0.0,518.8878,39.0343,39.0343,0.1250244399509309,-0.0231198381619291,0.020456491995247,0.2086408496732027,0.0003522875816993,63.84410000000003,0.1078
1963-12-22,13.025728,-0.004,0.0,0.0,518.8071,39.0383,39.0383,0.1047075681483638,-0.0459232862464435,0.0309674600165497,0.2067977124183007,0.0003205882352941,63.28010000000003,0.0980999999999999
1963-12-23,12.459392,0.0684,0.0,0.0,518.7269,38.9699,38.9699,0.116380053169765,-0.0409421879151533,0.0322256791324987,0.2049699346405228,0.0009107843137254,62.720799999999976,0.2786999999999999
1963-12-24,13.025728,0.0511,0.0,0.0,518.6471,38.9188,38.9188,0.1555168426905695,-0.0311299992243524,0.0251206206005539,0.2031620915032679,0.0043849673202614,62.16759999999997,1.3417999999999994
1963-12-25,12.459392,0.2656,0.0,0.0,518.5678,38.6532,38.6532,0.1673995331426688,-0.0355493486696661,0.0101663677049622,0.2013761437908495,0.0019441176470588,61.62109999999995,0.5948999999999998
1963-12-26,12.459392,-0.0047,0.0,0.0,518.4889,39.4079,39.4079,0.1612568924840423,-0.0199470275635877,0.0065907297407428,0.1996179738562092,4.607843137254901e-05,61.083100000000016,0.0140999999999999
1963-12-27,12.459392,0.105,0.0,0.0,518.4105,42.5529,42.5529,0.1671098695007193,-0.026516337211574,0.0155761179166578,0.1978823529411763,7.843137254901962e-06,60.55199999999997,0.0024
1963-12-28,11.893056,0.1075,0.0,0.0,518.3326,43.8954,43.8954,0.1663795719512757,-0.0106871975172978,0.0325594450334365,0.1961617647058823,9.803921568627453e-07,60.0255,0.0003
1963-12-29,11.893056,0.0048,0.0,0.0,518.2551,43.8905,43.8905,0.1604030721924874,-0.0220796513755956,0.0280296667957859,0.1944496732026143,6.111111111111112e-05,59.5016,0.0187
